index,InvoiceNo,StockCode,year,month,day,hour,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,amount_spent
651,536415,22834,2010,12,3,11,"hand warmer babushka design",3,"2010-12-01 11:57:00",2.1,12838,"United Kingdom",6.3
652,536415,22867,2010,12,3,11,"hand warmer bird design",3,"2010-12-01 11:57:00",2.1,12838,"United Kingdom",6.3
653,536415,22865,2010,12,3,11,"hand warmer owl design",3,"2010-12-01 11:57:00",2.1,12838,"United Kingdom",6.3
654,536415,22632,2010,12,3,11,"hand warmer red retrospot",3,"2010-12-01 11:57:00",2.1,12838,"United Kingdom",6.3
655,536415,21916,2010,12,3,11,"set 12 retro white chalk sticks",2,"2010-12-01 11:57:00",0.42,12838,"United Kingdom",0.84
656,536415,22587,2010,12,3,11,"feltcraft hairband red and blue",4,"2010-12-01 11:57:00",0.85,12838,"United Kingdom",3.4
657,536415,22566,2010,12,3,11,"feltcraft hairband pink and purple",3,"2010-12-01 11:57:00",0.85,12838,"United Kingdom",2.55
658,536415,22565,2010,12,3,11,"feltcraft hairbands pink and white",3,"2010-12-01 11:57:00",0.85,12838,"United Kingdom",2.55
659,536415,22472,2010,12,3,11,"tv dinner tray dolly girl",2,"2010-12-01 11:57:00",4.95,12838,"United Kingdom",9.9
660,536415,22557,2010,12,3,11,"plasters in tin vintage paisley",3,"2010-12-01 11:57:00",1.65,12838,"United Kingdom",4.95
661,536415,22551,2010,12,3,11,"plasters in tin spaceboy",3,"2010-12-01 11:57:00",1.65,12838,"United Kingdom",4.95
662,536415,22554,2010,12,3,11,"plasters in tin woodland animals",3,"2010-12-01 11:57:00",1.65,12838,"United Kingdom",4.95
663,536415,22534,2010,12,3,11,"magic drawing slate spaceboy",3,"2010-12-01 11:57:00",0.42,12838,"United Kingdom",1.26
664,536415,22531,2010,12,3,11,"magic drawing slate circus parade",3,"2010-12-01 11:57:00",0.42,12838,"United Kingdom",1.26
665,536415,22529,2010,12,3,11,"magic drawing slate go to the fair",3,"2010-12-01 11:57:00",0.42,12838,"United Kingdom",1.26
666,536415,22530,2010,12,3,11,"magic drawing slate dolly girl",3,"2010-12-01 11:57:00",0.42,12838,"United Kingdom",1.26
667,536415,84032B,2010,12,3,11,"charlie + lola red hot water bottle",3,"2010-12-01 11:57:00",2.95,12838,"United Kingdom",8.85
668,536415,22837,2010,12,3,11,"hot water bottle babushka",3,"2010-12-01 11:57:00",4.65,12838,"United Kingdom",13.95
669,536415,85049H,2010,12,3,11,"urban black ribbons",2,"2010-12-01 11:57:00",1.25,12838,"United Kingdom",2.5
670,536415,22749,2010,12,3,11,"feltcraft princess charlotte doll",2,"2010-12-01 11:57:00",3.75,12838,"United Kingdom",7.5
671,536415,22807,2010,12,3,11,"set of 6 t-lights toadstools",12,"2010-12-01 11:57:00",2.95,12838,"United Kingdom",35.4
672,536416,21494,2010,12,3,11,"rotating leaves t-light holder",12,"2010-12-01 11:58:00",1.25,13255,"United Kingdom",15
673,536416,21915,2010,12,3,11,"red  harmonica in box",72,"2010-12-01 11:58:00",1.25,13255,"United Kingdom",90
674,536416,22938,2010,12,3,11,"cupcake lace paper set 6",12,"2010-12-01 11:58:00",1.95,13255,"United Kingdom",23.4
675,536416,22768,2010,12,3,11,"family photo frame cornice",4,"2010-12-01 11:58:00",9.95,13255,"United Kingdom",39.8
676,536416,22767,2010,12,3,11,"triple photo frame cornice",4,"2010-12-01 11:58:00",9.95,13255,"United Kingdom",39.8
677,536416,82494L,2010,12,3,11,"wooden frame antique white",6,"2010-12-01 11:58:00",2.95,13255,"United Kingdom",17.7
678,536420,21889,2010,12,3,12,"wooden box of dominoes",12,"2010-12-01 12:03:00",1.25,16583,"United Kingdom",15
679,536420,21892,2010,12,3,12,"traditional wooden catch cup game",12,"2010-12-01 12:03:00",1.25,16583,"United Kingdom",15
680,536420,21891,2010,12,3,12,"traditional wooden skipping rope",12,"2010-12-01 12:03:00",1.25,16583,"United Kingdom",15
681,536420,21890,2010,12,3,12,"s/6 wooden skittles in cotton bag",6,"2010-12-01 12:03:00",2.95,16583,"United Kingdom",17.7
682,536420,21718,2010,12,3,12,"red metal beach spade",12,"2010-12-01 12:03:00",1.25,16583,"United Kingdom",15
683,536420,21716,2010,12,3,12,"boys vintage tin seaside bucket",8,"2010-12-01 12:03:00",2.55,16583,"United Kingdom",20.4
684,536420,21715,2010,12,3,12,"girls vintage tin seaside bucket",8,"2010-12-01 12:03:00",2.55,16583,"United Kingdom",20.4
685,536420,22113,2010,12,3,12,"grey heart hot water bottle",4,"2010-12-01 12:03:00",3.75,16583,"United Kingdom",15
686,536420,22111,2010,12,3,12,"scottie dog hot water bottle",3,"2010-12-01 12:03:00",4.95,16583,"United Kingdom",14.85
687,536420,22110,2010,12,3,12,"bird house hot water bottle",6,"2010-12-01 12:03:00",2.55,16583,"United Kingdom",15.3
688,536420,22358,2010,12,3,12,"kings choice tea caddy",6,"2010-12-01 12:03:00",2.95,16583,"United Kingdom",17.7
689,536420,22357,2010,12,3,12,"kings choice biscuit tin",4,"2010-12-01 12:03:00",4.25,16583,"United Kingdom",17
690,536420,22115,2010,12,3,12,"metal sign empire tea",6,"2010-12-01 12:03:00",2.95,16583,"United Kingdom",17.7
691,536420,22969,2010,12,3,12,"homemade jam scented candles",12,"2010-12-01 12:03:00",1.45,16583,"United Kingdom",17.4
692,536423,22619,2010,12,3,12,"set of 6 soldier skittles",4,"2010-12-01 12:08:00",3.75,18085,"United Kingdom",15
693,536423,21481,2010,12,3,12,"fawn blue hot water bottle",6,"2010-12-01 12:08:00",2.95,18085,"United Kingdom",17.7
694,536423,22632,2010,12,3,12,"hand warmer red retrospot",12,"2010-12-01 12:08:00",2.1,18085,"United Kingdom",25.2
695,536423,22837,2010,12,3,12,"hot water bottle babushka",8,"2010-12-01 12:08:00",4.65,18085,"United Kingdom",37.2
696,536423,21479,2010,12,3,12,"white skull hot water bottle",8,"2010-12-01 12:08:00",3.75,18085,"United Kingdom",30
697,536423,21485,2010,12,3,12,"retrospot heart hot water bottle",8,"2010-12-01 12:08:00",4.95,18085,"United Kingdom",39.6
698,536423,84029E,2010,12,3,12,"red woolly hottie white heart.",8,"2010-12-01 12:08:00",3.75,18085,"United Kingdom",30
699,536423,22111,2010,12,3,12,"scottie dog hot water bottle",16,"2010-12-01 12:08:00",4.95,18085,"United Kingdom",79.2
700,536423,22113,2010,12,3,12,"grey heart hot water bottle",8,"2010-12-01 12:08:00",3.75,18085,"United Kingdom",30
701,536425,22837,2010,12,3,12,"hot water bottle babushka",8,"2010-12-01 12:08:00",4.65,13758,"United Kingdom",37.2
702,536425,22585,2010,12,3,12,"pack of 6 birdy gift tags",12,"2010-12-01 12:08:00",1.25,13758,"United Kingdom",15
703,536425,79321,2010,12,3,12,"chilli lights",8,"2010-12-01 12:08:00",4.95,13758,"United Kingdom",39.6
704,536425,22637,2010,12,3,12,"piggy bank retrospot",12,"2010-12-01 12:08:00",2.55,13758,"United Kingdom",30.6
705,536425,21556,2010,12,3,12,"ceramic strawberry money box",6,"2010-12-01 12:08:00",2.55,13758,"United Kingdom",15.3
706,536425,22646,2010,12,3,12,"ceramic strawberry cake money bank",12,"2010-12-01 12:08:00",1.45,13758,"United Kingdom",17.4
707,536425,22644,2010,12,3,12,"ceramic cherry cake money bank",12,"2010-12-01 12:08:00",1.45,13758,"United Kingdom",17.4
708,536425,22645,2010,12,3,12,"ceramic heart fairy cake money bank",12,"2010-12-01 12:08:00",1.45,13758,"United Kingdom",17.4
709,536425,22650,2010,12,3,12,"ceramic pirate chest money bank",12,"2010-12-01 12:08:00",1.45,13758,"United Kingdom",17.4
710,536425,22508,2010,12,3,12,"doorstop retrospot heart",8,"2010-12-01 12:08:00",3.75,13758,"United Kingdom",30
711,536425,21411,2010,12,3,12,"gingham heart  doorstop red",3,"2010-12-01 12:08:00",4.25,13758,"United Kingdom",12.75
712,536425,22511,2010,12,3,12,"retrospot babushka doorstop",4,"2010-12-01 12:08:00",3.75,13758,"United Kingdom",15
713,536425,22451,2010,12,3,12,"silk purse babushka red",6,"2010-12-01 12:08:00",3.35,13758,"United Kingdom",20.1
714,536425,22449,2010,12,3,12,"silk purse babushka pink",6,"2010-12-01 12:08:00",3.35,13758,"United Kingdom",20.1
715,536425,22768,2010,12,3,12,"family photo frame cornice",2,"2010-12-01 12:08:00",9.95,13758,"United Kingdom",19.9
716,536425,22829,2010,12,3,12,"sweetheart wire wall tidy",2,"2010-12-01 12:08:00",9.95,13758,"United Kingdom",19.9
717,536425,22961,2010,12,3,12,"jam making set printed",12,"2010-12-01 12:08:00",1.45,13758,"United Kingdom",17.4
718,536437,21154,2010,12,3,12,"red retrospot oven glove",200,"2010-12-01 12:12:00",1.06,13694,"United Kingdom",212
719,536437,22189,2010,12,3,12,"cream heart card holder",72,"2010-12-01 12:12:00",3.39,13694,"United Kingdom",244.08
720,536437,17021,2010,12,3,12,"namaste swagat incense",600,"2010-12-01 12:12:00",0.24,13694,"United Kingdom",144
721,536437,22059,2010,12,3,12,"ceramic strawberry design mug",48,"2010-12-01 12:12:00",1.25,13694,"United Kingdom",60
722,536437,22188,2010,12,3,12,"black heart card holder",36,"2010-12-01 12:12:00",3.39,13694,"United Kingdom",122.04
723,536437,84678,2010,12,3,12,"classical rose small vase",48,"2010-12-01 12:12:00",1.25,13694,"United Kingdom",60
724,536446,85172,2010,12,3,12,"hyacinth bulb t-light candles",32,"2010-12-01 12:15:00",0.42,15983,"United Kingdom",13.44
725,536446,22142,2010,12,3,12,"christmas craft white fairy",2,"2010-12-01 12:15:00",1.45,15983,"United Kingdom",2.9
726,536446,22144,2010,12,3,12,"christmas craft little friends",2,"2010-12-01 12:15:00",2.1,15983,"United Kingdom",4.2
727,536446,21591,2010,12,3,12,"cosy hour cigar box matches",6,"2010-12-01 12:15:00",1.25,15983,"United Kingdom",7.5
728,536446,22480,2010,12,3,12,"red tea towel classic design",12,"2010-12-01 12:15:00",1.25,15983,"United Kingdom",15
729,536446,22294,2010,12,3,12,"heart filigree dove  small",48,"2010-12-01 12:15:00",1.25,15983,"United Kingdom",60
730,536446,21156,2010,12,3,12,"retrospot childrens apron",1,"2010-12-01 12:15:00",1.95,15983,"United Kingdom",1.95
731,536446,10133,2010,12,3,12,"colouring pencils brown tube",5,"2010-12-01 12:15:00",0.85,15983,"United Kingdom",4.25
732,536446,72800E,2010,12,3,12,"4 ivory dinner candles silver flock",6,"2010-12-01 12:15:00",2.55,15983,"United Kingdom",15.3
733,536446,22294,2010,12,3,12,"heart filigree dove  small",24,"2010-12-01 12:15:00",1.25,15983,"United Kingdom",30
734,536446,84836,2010,12,3,12,"zinc metal heart decoration",12,"2010-12-01 12:15:00",1.25,15983,"United Kingdom",15
735,536446,20774,2010,12,3,12,"green fern notebook",2,"2010-12-01 12:15:00",1.65,15983,"United Kingdom",3.3
736,536446,20773,2010,12,3,12,"blue paisley notebook",2,"2010-12-01 12:15:00",1.65,15983,"United Kingdom",3.3
737,536446,20777,2010,12,3,12,"chrysanthemum notebook",2,"2010-12-01 12:15:00",1.65,15983,"United Kingdom",3.3
738,536446,16016,2010,12,3,12,"large chinese style scissor",10,"2010-12-01 12:15:00",0.85,15983,"United Kingdom",8.5
739,536446,16014,2010,12,3,12,"small chinese style scissor",10,"2010-12-01 12:15:00",0.42,15983,"United Kingdom",4.2
740,536446,21890,2010,12,3,12,"s/6 wooden skittles in cotton bag",2,"2010-12-01 12:15:00",2.95,15983,"United Kingdom",5.9
741,536446,21891,2010,12,3,12,"traditional wooden skipping rope",2,"2010-12-01 12:15:00",1.25,15983,"United Kingdom",2.5
742,536446,22619,2010,12,3,12,"set of 6 soldier skittles",8,"2010-12-01 12:15:00",3.75,15983,"United Kingdom",30
743,536446,22620,2010,12,3,12,"4 traditional spinning tops",6,"2010-12-01 12:15:00",1.25,15983,"United Kingdom",7.5
744,536446,84347,2010,12,3,12,"rotating silver angels t-light hldr",12,"2010-12-01 12:15:00",2.55,15983,"United Kingdom",30.6
745,536446,85169B,2010,12,3,12,"black love bird candle",24,"2010-12-01 12:15:00",1.25,15983,"United Kingdom",30
746,536446,21156,2010,12,3,12,"retrospot childrens apron",3,"2010-12-01 12:15:00",1.95,15983,"United Kingdom",5.85
747,536446,21651,2010,12,3,12,"hanging glass etched tealight",6,"2010-12-01 12:15:00",1.65,15983,"United Kingdom",9.9
748,536446,21651,2010,12,3,12,"hanging glass etched tealight",6,"2010-12-01 12:15:00",1.65,15983,"United Kingdom",9.9
749,536446,84625C,2010,12,3,12,"blue new baroque candlestick candle",10,"2010-12-01 12:15:00",2.95,15983,"United Kingdom",29.5
750,536446,22618,2010,12,3,12,"cooking set retrospot",2,"2010-12-01 12:15:00",9.95,15983,"United Kingdom",19.9
751,536446,21586,2010,12,3,12,"kings choice giant tube matches",4,"2010-12-01 12:15:00",2.55,15983,"United Kingdom",10.2
752,536446,21587,2010,12,3,12,"cosy hour giant tube matches",4,"2010-12-01 12:15:00",2.55,15983,"United Kingdom",10.2
753,536446,22152,2010,12,3,12,"place setting white star",24,"2010-12-01 12:15:00",0.42,15983,"United Kingdom",10.08
754,536446,85172,2010,12,3,12,"hyacinth bulb t-light candles",16,"2010-12-01 12:15:00",0.42,15983,"United Kingdom",6.72
755,536446,84754,2010,12,3,12,"s/15 silver glass baubles in bag",24,"2010-12-01 12:15:00",1.25,15983,"United Kingdom",30
756,536460,22670,2010,12,3,12,"french wc sign blue metal",12,"2010-12-01 12:22:00",1.25,14849,"United Kingdom",15
757,536460,21586,2010,12,3,12,"kings choice giant tube matches",12,"2010-12-01 12:22:00",2.55,14849,"United Kingdom",30.6
758,536460,84992,2010,12,3,12,"72 sweetheart fairy cake cases",24,"2010-12-01 12:22:00",0.55,14849,"United Kingdom",13.2
759,536460,84879,2010,12,3,12,"assorted colour bird ornament",24,"2010-12-01 12:22:00",1.69,14849,"United Kingdom",40.56
760,536460,84849B,2010,12,3,12,"fairy soap soap holder",12,"2010-12-01 12:22:00",1.69,14849,"United Kingdom",20.28
761,536460,22927,2010,12,3,12,"green giant garden thermometer",2,"2010-12-01 12:22:00",5.95,14849,"United Kingdom",11.9
762,536460,22926,2010,12,3,12,"ivory giant garden thermometer",4,"2010-12-01 12:22:00",5.95,14849,"United Kingdom",23.8
763,536460,22925,2010,12,3,12,"blue giant garden thermometer",2,"2010-12-01 12:22:00",5.95,14849,"United Kingdom",11.9
764,536460,21977,2010,12,3,12,"pack of 60 pink paisley cake cases",24,"2010-12-01 12:22:00",0.55,14849,"United Kingdom",13.2
765,536460,21485,2010,12,3,12,"retrospot heart hot water bottle",6,"2010-12-01 12:22:00",4.95,14849,"United Kingdom",29.7
766,536460,21484,2010,12,3,12,"chick grey hot water bottle",8,"2010-12-01 12:22:00",3.45,14849,"United Kingdom",27.6
767,536460,21259,2010,12,3,12,"victorian sewing box small",2,"2010-12-01 12:22:00",5.95,14849,"United Kingdom",11.9
768,536460,21257,2010,12,3,12,"victorian sewing box medium",2,"2010-12-01 12:22:00",7.95,14849,"United Kingdom",15.9
769,536460,21121,2010,12,3,12,"set/10 red polkadot party candles",24,"2010-12-01 12:22:00",1.25,14849,"United Kingdom",30
770,536463,82552,2010,12,3,12,"washroom metal sign",12,"2010-12-01 12:22:00",1.45,14849,"United Kingdom",17.4
771,536464,90200B,2010,12,3,12,"black sweetheart bracelet",2,"2010-12-01 12:23:00",4.25,17968,"United Kingdom",8.5
772,536464,90059B,2010,12,3,12,"diamante hair grip pack/2 black dia",2,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",3.3
773,536464,90185C,2010,12,3,12,"black diamante expandable ring",2,"2010-12-01 12:23:00",4.25,17968,"United Kingdom",8.5
774,536464,90059E,2010,12,3,12,"diamante hair grip pack/2 ruby",3,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",4.95
775,536464,90059C,2010,12,3,12,"diamante hair grip pack/2 montana",1,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",1.65
776,536464,90200C,2010,12,3,12,"blue sweetheart bracelet",1,"2010-12-01 12:23:00",4.25,17968,"United Kingdom",4.25
777,536464,90200D,2010,12,3,12,"pink sweetheart bracelet",3,"2010-12-01 12:23:00",4.25,17968,"United Kingdom",12.75
778,536464,90200A,2010,12,3,12,"purple sweetheart bracelet",1,"2010-12-01 12:23:00",4.25,17968,"United Kingdom",4.25
779,536464,22386,2010,12,3,12,"jumbo bag pink polkadot",1,"2010-12-01 12:23:00",1.95,17968,"United Kingdom",1.95
780,536464,85099B,2010,12,3,12,"jumbo bag red retrospot",1,"2010-12-01 12:23:00",1.95,17968,"United Kingdom",1.95
781,536464,84879,2010,12,3,12,"assorted colour bird ornament",8,"2010-12-01 12:23:00",1.69,17968,"United Kingdom",13.52
782,536464,22086,2010,12,3,12,"paper chain kit 50 s christmas",1,"2010-12-01 12:23:00",2.95,17968,"United Kingdom",2.95
783,536464,22737,2010,12,3,12,"ribbon reel christmas present",1,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",1.65
784,536464,21260,2010,12,3,12,"first aid tin",1,"2010-12-01 12:23:00",3.25,17968,"United Kingdom",3.25
785,536464,22744,2010,12,3,12,"make your own monsoon card kit",2,"2010-12-01 12:23:00",2.95,17968,"United Kingdom",5.9
786,536464,21985,2010,12,3,12,"pack of 12 hearts design tissues",1,"2010-12-01 12:23:00",0.29,17968,"United Kingdom",0.29
787,536464,21980,2010,12,3,12,"pack of 12 red retrospot tissues",1,"2010-12-01 12:23:00",0.29,17968,"United Kingdom",0.29
788,536464,22988,2010,12,3,12,"soldiers egg cup",1,"2010-12-01 12:23:00",1.25,17968,"United Kingdom",1.25
789,536464,22297,2010,12,3,12,"heart ivory trellis small",1,"2010-12-01 12:23:00",1.25,17968,"United Kingdom",1.25
790,536464,22294,2010,12,3,12,"heart filigree dove  small",1,"2010-12-01 12:23:00",1.25,17968,"United Kingdom",1.25
791,536464,22295,2010,12,3,12,"heart filigree dove large",1,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",1.65
792,536464,22813,2010,12,3,12,"pack 3 boxes bird pannetone",2,"2010-12-01 12:23:00",1.95,17968,"United Kingdom",3.9
793,536464,22812,2010,12,3,12,"pack 3 boxes christmas pannetone",6,"2010-12-01 12:23:00",1.95,17968,"United Kingdom",11.7
794,536464,22197,2010,12,3,12,"small popcorn holder",5,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",4.25
795,536464,21977,2010,12,3,12,"pack of 60 pink paisley cake cases",1,"2010-12-01 12:23:00",0.55,17968,"United Kingdom",0.55
796,536464,22619,2010,12,3,12,"set of 6 soldier skittles",1,"2010-12-01 12:23:00",3.75,17968,"United Kingdom",3.75
797,536464,16258A,2010,12,3,12,"swirly circular rubbers in bag",1,"2010-12-01 12:23:00",0.42,17968,"United Kingdom",0.42
798,536464,21992,2010,12,3,12,"vintage paisley stationery set",1,"2010-12-01 12:23:00",2.95,17968,"United Kingdom",2.95
799,536464,22910,2010,12,3,12,"paper chain kit vintage christmas",1,"2010-12-01 12:23:00",2.95,17968,"United Kingdom",2.95
800,536464,21124,2010,12,3,12,"set/10 blue polkadot party candles",1,"2010-12-01 12:23:00",1.25,17968,"United Kingdom",1.25
801,536464,22735,2010,12,3,12,"ribbon reel socks and mittens",2,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",3.3
802,536464,22952,2010,12,3,12,"60 cake cases vintage christmas",2,"2010-12-01 12:23:00",0.55,17968,"United Kingdom",1.1
803,536464,22945,2010,12,3,12,"christmas metal tags assorted",6,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",5.1
804,536464,21816,2010,12,3,12,"christmas tree t-light holder",2,"2010-12-01 12:23:00",1.45,17968,"United Kingdom",2.9
805,536464,21815,2010,12,3,12,"star  t-light holder",4,"2010-12-01 12:23:00",1.45,17968,"United Kingdom",5.8
806,536464,21814,2010,12,3,12,"heart t-light holder",2,"2010-12-01 12:23:00",1.45,17968,"United Kingdom",2.9
807,536464,10125,2010,12,3,12,"mini funky design tapes",2,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",1.7
808,536464,22810,2010,12,3,12,"set of 6 t-lights snowmen",1,"2010-12-01 12:23:00",2.95,17968,"United Kingdom",2.95
809,536464,22573,2010,12,3,12,"star wooden christmas decoration",1,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",0.85
810,536464,22577,2010,12,3,12,"wooden heart christmas scandinavian",1,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",0.85
811,536464,22603,2010,12,3,12,"christmas retrospot tree wood",2,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",1.7
812,536464,22809,2010,12,3,12,"set of 6 t-lights santa",1,"2010-12-01 12:23:00",2.95,17968,"United Kingdom",2.95
813,536464,20878,2010,12,3,12,"set/9 christmas t-lights scented",1,"2010-12-01 12:23:00",1.25,17968,"United Kingdom",1.25
814,536464,20866,2010,12,3,12,"blue rose fabric mirror",1,"2010-12-01 12:23:00",1.25,17968,"United Kingdom",1.25
815,536464,85095,2010,12,3,12,"three canvas luggage tags",1,"2010-12-01 12:23:00",1.95,17968,"United Kingdom",1.95
816,536464,22333,2010,12,3,12,"retrospot party bag + sticker set",1,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",1.65
817,536464,22557,2010,12,3,12,"plasters in tin vintage paisley",1,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",1.65
818,536464,21584,2010,12,3,12,"retrospot small tube matches",1,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",1.65
819,536464,22866,2010,12,3,12,"hand warmer scotty dog design",1,"2010-12-01 12:23:00",2.1,17968,"United Kingdom",2.1
820,536464,22731,2010,12,3,12,"3d christmas stamps stickers",2,"2010-12-01 12:23:00",1.25,17968,"United Kingdom",2.5
821,536464,22866,2010,12,3,12,"hand warmer scotty dog design",1,"2010-12-01 12:23:00",2.1,17968,"United Kingdom",2.1
822,536464,22866,2010,12,3,12,"hand warmer scotty dog design",3,"2010-12-01 12:23:00",2.1,17968,"United Kingdom",6.3
823,536464,22558,2010,12,3,12,"clothes pegs retrospot pack 24",2,"2010-12-01 12:23:00",1.49,17968,"United Kingdom",2.98
824,536464,22956,2010,12,3,12,"36 foil heart cake cases",1,"2010-12-01 12:23:00",2.1,17968,"United Kingdom",2.1
825,536464,22945,2010,12,3,12,"christmas metal tags assorted",6,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",5.1
826,536464,22582,2010,12,3,12,"pack of 6 sweetie gift boxes",1,"2010-12-01 12:23:00",2.55,17968,"United Kingdom",2.55
827,536464,21212,2010,12,3,12,"pack of 72 retrospot cake cases",1,"2010-12-01 12:23:00",0.55,17968,"United Kingdom",0.55
828,536464,21212,2010,12,3,12,"pack of 72 retrospot cake cases",2,"2010-12-01 12:23:00",0.55,17968,"United Kingdom",1.1
829,536464,22585,2010,12,3,12,"pack of 6 birdy gift tags",3,"2010-12-01 12:23:00",1.25,17968,"United Kingdom",3.75
830,536464,21121,2010,12,3,12,"set/10 red polkadot party candles",1,"2010-12-01 12:23:00",1.25,17968,"United Kingdom",1.25
831,536464,21122,2010,12,3,12,"set/10 pink polkadot party candles",1,"2010-12-01 12:23:00",1.25,17968,"United Kingdom",1.25
832,536464,22759,2010,12,3,12,"set of 3 notebooks in parcel",1,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",1.65
833,536464,21815,2010,12,3,12,"star  t-light holder",1,"2010-12-01 12:23:00",1.45,17968,"United Kingdom",1.45
834,536464,85231B,2010,12,3,12,"cinammon set of 9 t-lights",3,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",2.55
835,536464,85231G,2010,12,3,12,"orange scented set/9 t-lights",5,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",4.25
836,536464,22082,2010,12,3,12,"ribbon reel stripes design",5,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",8.25
837,536464,22500,2010,12,3,12,"set of 2 tins jardin de provence",2,"2010-12-01 12:23:00",4.95,17968,"United Kingdom",9.9
838,536464,22742,2010,12,3,12,"make your own playtime card kit",1,"2010-12-01 12:23:00",2.95,17968,"United Kingdom",2.95
839,536464,21329,2010,12,3,12,"dinosaurs  writing set",1,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",1.65
840,536464,21328,2010,12,3,12,"balloons  writing set",1,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",1.65
841,536464,21327,2010,12,3,12,"skulls writing set",1,"2010-12-01 12:23:00",1.65,17968,"United Kingdom",1.65
842,536464,21992,2010,12,3,12,"vintage paisley stationery set",1,"2010-12-01 12:23:00",2.95,17968,"United Kingdom",2.95
843,536464,21738,2010,12,3,12,"cosy slipper shoes small  red",1,"2010-12-01 12:23:00",2.95,17968,"United Kingdom",2.95
844,536464,48173C,2010,12,3,12,"doormat black flock",1,"2010-12-01 12:23:00",7.95,17968,"United Kingdom",7.95
845,536464,85099C,2010,12,3,12,"jumbo  bag baroque black white",1,"2010-12-01 12:23:00",1.95,17968,"United Kingdom",1.95
846,536464,22960,2010,12,3,12,"jam making set with jars",1,"2010-12-01 12:23:00",4.25,17968,"United Kingdom",4.25
847,536464,85231G,2010,12,3,12,"orange scented set/9 t-lights",1,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",0.85
848,536464,85231B,2010,12,3,12,"cinammon set of 9 t-lights",2,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",1.7
849,536464,22866,2010,12,3,12,"hand warmer scotty dog design",1,"2010-12-01 12:23:00",2.1,17968,"United Kingdom",2.1
850,536464,72818,2010,12,3,12,"christmas decoupage candle",1,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",0.85
851,536464,21814,2010,12,3,12,"heart t-light holder",8,"2010-12-01 12:23:00",1.45,17968,"United Kingdom",11.6
852,536464,22441,2010,12,3,12,"grow your own basil in enamel mug",1,"2010-12-01 12:23:00",2.1,17968,"United Kingdom",2.1
853,536464,22312,2010,12,3,12,"office mug warmer polkadot",1,"2010-12-01 12:23:00",2.95,17968,"United Kingdom",2.95
854,536464,22197,2010,12,3,12,"small popcorn holder",6,"2010-12-01 12:23:00",0.85,17968,"United Kingdom",5.1
855,536464,22663,2010,12,3,12,"jumbo bag dolly girl design",1,"2010-12-01 12:23:00",1.95,17968,"United Kingdom",1.95
856,536466,22960,2010,12,3,12,"jam making set with jars",6,"2010-12-01 12:23:00",4.25,14849,"United Kingdom",25.5
857,536466,22961,2010,12,3,12,"jam making set printed",12,"2010-12-01 12:23:00",1.45,14849,"United Kingdom",17.4
858,536477,21314,2010,12,3,12,"small glass heart trinket pot",48,"2010-12-01 12:27:00",1.85,16210,"United Kingdom",88.8
859,536477,84029E,2010,12,3,12,"red woolly hottie white heart.",24,"2010-12-01 12:27:00",3.39,16210,"United Kingdom",81.36
860,536477,21137,2010,12,3,12,"black record cover frame",480,"2010-12-01 12:27:00",3.39,16210,"United Kingdom",1627.2
861,536477,22041,2010,12,3,12,"record frame 7" single size",48,"2010-12-01 12:27:00",2.1,16210,"United Kingdom",100.8
862,536477,20979,2010,12,3,12,"36 pencils tube red retrospot",16,"2010-12-01 12:27:00",1.25,16210,"United Kingdom",20
863,536477,20977,2010,12,3,12,"36 pencils tube woodland",16,"2010-12-01 12:27:00",1.25,16210,"United Kingdom",20
864,536477,22619,2010,12,3,12,"set of 6 soldier skittles",4,"2010-12-01 12:27:00",3.75,16210,"United Kingdom",15
865,536477,22571,2010,12,3,12,"rocking horse red christmas",96,"2010-12-01 12:27:00",0.72,16210,"United Kingdom",69.12
866,536477,22595,2010,12,3,12,"christmas gingham heart",144,"2010-12-01 12:27:00",0.72,16210,"United Kingdom",103.68
867,536477,22593,2010,12,3,12,"christmas gingham star",144,"2010-12-01 12:27:00",0.72,16210,"United Kingdom",103.68
